NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_SABATISTA;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_MACA;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160000427458;2016;2304400;Fortaleza;23;CE;18;M;0;3;1;2304400;Fortaleza;23;CE;3;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO CEARÁ;23;CE;2304400;Fortaleza;23;CE;1;1;1;1;292;296;301;305;564.1;630.2;602.3;730.6;BEDDDAAABADBCBAEDAEEEBCCECCEDEECDEEBA*DACABCB;EBEEBEEDCEDDACCBECBDBDBAADECDBABECBEDBBBAACED;ECADC99999DBAACDECBBAEBEABEBADEBAAEBEBEADADCCACEAD;CEBEBDCCAABCBDECEDCAECDBEEDCBCBDDECCCBABDCEAD;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;160;160;160;160;800;D;D;B;F;5;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;E;A;B;B;A;;;;;;;;5;5;4;4;4;1;5;;A;A;A;A;C;A;D;B;B
160000427459;2016;2933307;Vitória da Conquista;29;BA;26;M;0;1;1;2916401;Itapetinga;29;BA;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2933307;Vitória da Conquista;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;B;D;3;B;A;B;C;A;A;A;A;A;A;B;A;A;B;A;A;C;B;A;B;B;A;D;2;2;2;2;2;4;4;4;4;5;4;4;;A;A;B;A;A;A;A;A;A
160000427460;2016;3536505;Paulínia;35;SP;31;F;;1;1;3509502;Campinas;35;SP;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3536505;Paulínia;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;B;5;C;A;B;D;B;A;B;A;B;A;B;A;A;C;A;A;C;A;B;A;B;D;E;0;5;2;2;1;3;5;5;5;4;5;4;;A;A;A;C;A;A;B;C;C
160000427461;2016;2611101;Petrolina;26;PE;20;F;0;2;2;;;;;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2611101;Petrolina;26;PE;1;1;1;1;294;298;300;304;517.3;529.9;450.1;529.7;EDBEDACBCABEDCEACCDEEAABBACDEBCECBACEDABDCACB;EACCBDDCAEECDBCDBACAACEEEBCDCABCBEBAEADCDECCD;99999EBECDAEEBDDBDACAADCDBECDACBCBEEBCADAEBCCAEDBD;BCACECECDABDDBACBAEEEDDBCABBEDDECAEBDCBEADCBA;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;140;120;120;120;40;540;E;D;B;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;B;A;;;;;;;;4;4;2;3;3;1;3;;A;A;A;A;A;A;A;A;B
160000427462;2016;2806800;São Domingos;28;SE;24;M;0;3;1;2802908;Itabaiana;28;SE;2;0;2;1;0;28008421;2806800;São Domingos;28;SE;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SECRETARIA ESTADUAL - SE;28;SE;2801009;Campo do Brito;28;SE;1;1;1;1;294;298;302;306;446.1;544.2;500.5;599.3;CDDEDAAACDDCDBCECABBADABBBAEBEECBAEAAADCEBCDD;BBDDDEABACECDAAEAECDBDEECADCACAAEADCDADADECAE;DACBA99999ABECCCDBCECDCCCDEDEEBDEBABAEDDABDABBBAEA;CAEDBBAADEEACBDACCDBDDDBCACCAEABECECAEEBAEABD;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;100;580;A;A;A;A;6;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;B;B;A;A;A;A;;;;;;;;5;5;0;5;2;5;5;;A;A;A;A;B;A;A;A;A
160000427463;2016;5107040;Primavera do Leste;51;MT;23;F;0;1;1;4104303;Campo Mourão;41;PR;1;6;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;5107040;Primavera do Leste;51;MT;1;1;1;1;294;298;299;303;521.7;605.2;566.3;449;EEECACDDBEECDCEABDADBEEEEDACBDEEBCDDBCABEDDEE;EBDCEDBCECEADBCABEEDCDCEEADCEEBCAABCAEEAEEADD;99999CCBBEBBCBCCEEDAABCDCEEDDEACECEAADBECDBDBEACAE;DBEDBBBEEDDCCCBDEDECDACEAADDDEDDACAEDEEDCDBBE;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;160;120;120;180;120;700;B;B;A;B;1;C;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A;C;C;D;5;0;5;5;5;5;5;3;5;0;5;3;5;A;A;A;A;A;A;A;B;A
160000427464;2016;3538709;Piracicaba;35;SP;23;F;0;1;1;3538709;Piracicaba;35;SP;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3538709;Piracicaba;35;SP;1;1;1;1;293;297;302;306;478.2;578.7;585.4;443.6;EBAACADACECAACCACCDDACCDACCDAABABEADCABDADACB;DDEABDAABEEBECABCAEEDABBEDECCEDDBAECCADBCEAAC;EDECA99999EBECADEACCBAEBBADADDCADEAADDDCDBCBABBABD;CAADCBACCDDCCBDCEBCDAEDEACADCECBBDECDCCABCCED;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;80;100;100;80;480;D;C;C;B;4;E;A;B;C;B;A;B;A;B;A;B;A;A;B;B;B;D;B;B;A;C;D;D;2;0;5;5;5;5;5;5;5;0;0;2;0;A;A;A;A;A;A;A;B;B
160000427465;2016;1500602;Altamira;15;PA;31;F;1;3;1;1500602;Altamira;15;PA;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;G;D;D;2;M;A;B;C;B;B;B;A;B;A;B;A;A;A;A;A;C;A;C;B;C;F;D;1;5;3;4;4;5;5;0;3;0;5;5;5;A;A;A;A;A;A;A;A;A
160000427466;2016;2205953;Marcolândia;22;PI;20;F;0;1;1;2208007;Picos;22;PI;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2208007;Picos;22;PI;1;1;1;1;292;296;301;305;418.6;536.1;564.7;488.3;DADEDDADAADDDCCBBADBBACCDCACADDEDDEDDACECDAAD;ECEDDBAAECBDACBDCABEBDBAEDEADAAAADDBDDDADDEEE;99999AEBBCAAAACDECEEEEDDAEEBAEEBAAADABCCEADDECCECD;DAABADCDDCEBDDEADECACDBBDADBECDAABCBACDDABDDB;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;100;140;80;560;A;H;F;F;4;D;A;B;D;A;B;B;A;B;A;A;A;A;B;B;A;C;A;B;A;A;;;;;;;;4;3;3;5;4;4;4;;A;A;A;A;A;A;A;A;A
160000427467;2016;4315602;Rio Grande;43;RS;17;F;0;1;1;4315602;Rio Grande;43;RS;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4315602;Rio Grande;43;RS;1;1;1;1;292;296;302;306;598.3;619.1;525.6;611.9;EBDBCCABBBACACDDCEDEEBECBBDCBDBEBDCBADDEACABC;EEEDDBEBDCDCACDCCBADABAADEECDAEAECADCEBAADCCA;99999CBDBBEBEACBCBCDEBCEBBDADBCAACAEBDCDBEABDBEABD;CCECBBDEBDBAEDCAAEBDBCADDAACABCBECDDADAEBCCDA;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;140;120;140;160;160;720;E;E;C;D;3;D;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B;C;D;B;5;1;5;5;5;5;5;0;1;1;5;3;3;D;A;A;A;A;A;A;A;A
160000427468;2016;3550308;São Paulo;35;SP;20;F;0;1;1;3550308;São Paulo;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SECRETARIA ESTADUAL - SP;35;SP;3550308;São Paulo;35;SP;1;1;1;1;291;295;300;304;422;544.9;629.2;513.6;CDDBADDBCEACDBCEDBAEDAECBAACEDDBCBDAEEAADAEAA;EBECBADCACABEBDCBCBDCEAABBABADEDBBAEBEBAAADBA;AACEA99999EABEBEBBAABDEBCDBACAEACCEBAAECCECCDBEEBE;CCDCDBACDCEDDBCABEAEDAEDECBCDBEDDBEDCDBABECAA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;160;120;100;620;F;E;D;B;2;D;A;B;B;A;A;B;B;A;A;B;A;A;B;B;A;C;A;A;B;C;D;E;5;0;5;5;5;5;5;5;5;5;0;0;5;B;A;A;A;D;A;B;B;D
160000427469;2016;2704302;Maceió;27;AL;26;M;0;3;1;2706307;Palmeira dos Índios;27;AL;1;9;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2704302;Maceió;27;AL;1;1;1;1;293;297;302;306;467.3;602.5;597;563.5;ADCABBCDEABABACAEDDCBABCDEDABCDDBEBACDBECEDBD;ADECBAADDCDBEAABECEADDCCECBBDEDCBADBBAEECEEAE;99999CABEDEDBEACCBCDBCEEBADACBECAACDDABDABDEBBCADE;CBECEDBADEBCAEDCBDAADECDBAEADCAEDCBECAEDBDBAE;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;140;160;140;140;100;680;E;G;C;D;3;I;B;B;D;C;A;B;B;B;A;B;A;A;D;B;B;E;B;B;B;C;L;C;5;5;5;5;5;0;0;0;0;0;0;0;0;C;A;A;A;A;D;A;A;A
160000427470;2016;3303302;Niterói;33;RJ;22;F;0;1;1;3303302;Niterói;33;RJ;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3303302;Niterói;33;RJ;1;1;1;1;291;295;301;305;675.8;625.9;645.5;597.5;BCABBEEABDBAABDCABDECDEEEDDCAEBCABEDACCCDEEEE;EABACADCBDBDEDDEBBCDCEDCABEDDAEDDAECDDABAADAD;EECDA99999DAAACDBCCDAABCDEEDEDABAEEBDBBCDAEBBADABD;DEACB.CCCABE..E..EE.E.DBB.D.C.A.D.C...B...DED;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;160;180;180;120;800;F;F;F;F;4;F;A;C;D;A;A;B;B;B;A;B;A;B;B;B;B;B;B;B;B;A;;;;;;;;5;5;4;5;5;5;5;;C;A;A;A;A;D;A;A;A
160000427471;2016;4113700;Londrina;41;PR;25;M;0;1;1;4317509;Santo Ângelo;43;RS;1;8;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;5300108;Brasília;53;DF;1;1;1;1;291;295;302;306;687.1;637.8;594.9;870.5;BDAABCCDCCBADDCDADBEBDBAEDDCAEBBDBCDBBACCEEEE;BDADCBDCEDBDCDEEBDBDCEECBEEAAEEBDAECBDACEAEBA;99999CDCAEABDECDDEADBCBAAAECBBAACAADAEBDABDBBBBAEE;CEEEDBDADEBDCDBABACEDCBDABDBDDAEEDECAECCDACBA;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;140;160;140;120;720;B;C;A;A;2;I;A;C;C;B;A;B;A;B;B;B;A;B;C;A;B;C;A;B;B;C;F;E;1;4;4;4;5;4;5;5;5;5;4;4;3;A;A;A;A;A;A;A;A;A
160000427472;2016;3137205;Lagoa da Prata;31;MG;20;F;0;1;1;3114303;Carmo do Paranaíba;31;MG;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3137205;Lagoa da Prata;31;MG;1;1;1;1;294;298;301;305;660.3;671.6;607.9;710.2;EABEABCBADDADCEBCABDEEAEBEBEEDBECCDADDBCAACCA;EDDCBDABDCEADACBBECBDDCEAADAEEAAADDEDABCBCDAD;EEABA99999DBAACDBBBCEEDADEBDCEABADEBABCADCECDACEBE;EEABBACBBACECBDAAECAECDBBBDEEABADEADAAABABDCD;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;180;180;180;140;840;E;E;D;B;4;G;A;C;D;C;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B;B;B;B;5;0;5;5;5;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000427473;2016;3522208;Itapecerica da Serra;35;SP;26;F;;1;1;3522208;Itapecerica da Serra;35;SP;1;9;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3522208;Itapecerica da Serra;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;6;E;A;B;C;A;A;B;A;A;B;A;A;A;B;A;A;C;B;B;B;B;D;E;5;5;4;5;5;4;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000427474;2016;4106902;Curitiba;41;PR;28;F;0;1;1;4106902;Curitiba;41;PR;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SECRETARIA ESTADUAL - PR;41;PR;4106902;Curitiba;41;PR;1;1;1;1;351;356;362;367;405.9;556.5;546.7;431.2;DADCDDDCBDCD*BBEAECDCDAEDAEDBACDBDABAEDDBBCBD;CCCBDDDEADCABBEDBBCEECBCACEBEADCACAEBCBDDCEAC;CDDAB99999DCDDCBDCAEBDECCADACBDCCEAADABABBACCCABCE;ABECDCBCDBBDCCBDECBCDBBDACCDACBECDDCBDCADDBDE;0;AADCACCECACDEDXCCDCCAACBCBDEBEBACCAEBDEBBEDAB;DEBEEDDEBBBBABADEDCBECABDDEEEAABBCCBCABDDAEEC;CDDABBCDACDDDBCCECAECDAECADAEBACEEEBDABACDACCCACAE;BDDDBDEBBCEBCEACAACEEEEACEDCBADCCDCDCDBABBDBC;1;120;80;80;100;40;420;E;E;D;B;2;E;A;B;B;B;A;B;B;B;A;B;A;A;C;A;A;B;A;A;A;C;B;D;5;5;5;5;5;5;5;2;5;5;2;5;5;A;A;A;A;D;A;B;C;C
160008492987;2016;3106200;Belo Horizonte;31;MG;23;M;0;3;1;3106200;Belo Horizonte;31;MG;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;293;297;300;304;487.3;608;590.7;374.2;EEABABBACCBDBEECDCADCBABEACDCABEBACDBABECBADC;DCEAEAAADEEBEAADCBEDEACCECDABEBDBBECCADECDDDB;DDAEA99999DADEBBBBAAAEDCDAADBEACDAABDBCCDBCEECBEEE;BCCCBCEABCCDCEEACCDDCAEBDBCCDBDCCDBACCABBCEAC;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;140;120;120;120;40;540;E;E;C;F;4;G;A;C;D;B;A;B;A;B;A;B;A;A;B;A;B;D;B;C;B;C;F;A;4;0;5;5;5;5;5;5;3;3;0;0;3;C;A;A;B;A;D;A;A;A
160000427475;2016;2927408;Salvador;29;BA;21;M;0;2;1;2927408;Salvador;29;BA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2927408;Salvador;29;BA;1;1;1;1;291;295;300;304;541.7;557.7;526.4;360.5;DCDBEDADCDCADABABDAEDADBEDDCCDBACBDBDEBCDEBEC;EECDDBDCBEBBDEECBCBDCEACABADACDCDBAABDACBCDAB;BADEA99999BAEBECBDAADDABBDCABBCDDACBCADBDCDBCEBBCB;DCBDBDCEECBDACAECECDEBBCDCBCECABACABCCBCACECD;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;140;160;120;160;120;700;F;E;D;B;2;E;A;C;C;B;A;B;A;A;A;A;A;A;B;B;B;C;A;B;B;C;G;D;4;0;2;5;5;5;5;5;3;3;4;5;5;C;A;A;B;A;A;D;A;B
160000427476;2016;2304400;Fortaleza;23;CE;22;F;0;1;1;2304400;Fortaleza;23;CE;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2304400;Fortaleza;23;CE;1;1;1;1;293;297;301;305;675.1;666.3;647.1;827.1;EBEECADACEBDBADBBADCAADDAEDECCCDBADDCDBEEBBCE;DCECEAAAECABACADDCEDDABBBCEACEDDCBDBCADBAEDEE;EECDA99999DAACCCDCCCABBDAEAAABEBABBBBBBADCECABDABD;CCEEBACDBAABBDDCADCEEBDBCBDBECBAAEACCEABEDAAD;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;180;160;160;160;100;760;E;F;D;D;5;D;A;C;D;B;A;B;A;A;A;B;A;A;B;A;B;E;B;B;B;B;E;B;5;4;5;5;5;5;5;2;4;1;5;5;;D;A;A;A;A;D;A;A;A
160000427477;2016;3136702;Juiz de Fora;31;MG;22;F;0;1;1;3153509;Alto Jequitibá;31;MG;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3136702;Juiz de Fora;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;D;F;2;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;C;F;E;4;0;5;5;5;5;5;5;5;0;5;5;5;A;A;A;A;A;A;A;A;A
